BytesProcessados,L_Barra_Janela,L_Barra_Acumulado,L_Barra_Teorico,H_0,H_1,H_2,H_3,H_4,SmoothedBPS,BitsNaJanela,ThresholdBPS,ResetFlag,ResetCount
1075000,3.8976,4.14588,4.14588,6.60465,5.57924,3.52547,3.30001,1.8196,3.88267,19488,5.8144,0,0
1080000,3.8256,4.14439,4.1444,6.60465,5.57924,3.52547,3.30001,1.8196,3.86555,19128,5.824,0,0
1085000,3.8352,4.14297,4.14297,6.60465,5.57924,3.52547,3.30001,1.8196,3.85644,19176,5.79832,0,0
1090000,3.9344,4.14201,4.14201,6.60465,5.57924,3.52547,3.30001,1.8196,3.87983,19672,5.78466,0,0
1095000,3.8096,4.14049,4.1405,6.60465,5.57924,3.52547,3.30001,1.8196,3.85876,19048,5.81974,0,0
1100000,3.8768,4.13929,4.1393,6.60465,5.57924,3.52547,3.30001,1.8196,3.86417,19384,5.78814,0,0
1105000,3.912,4.13827,4.13827,6.60465,5.57924,3.52547,3.30001,1.8196,3.87852,19560,5.79626,0,0
1110000,3.8256,4.13686,4.13686,6.60465,5.57924,3.52547,3.30001,1.8196,3.86264,19128,5.81778,0,0
1115000,3.864,4.13563,4.13564,6.60465,5.57924,3.52547,3.30001,1.8196,3.86305,19320,5.79397,0,0
1120000,3.88,4.13449,4.1345,6.60465,5.57924,3.52547,3.30001,1.8196,3.86814,19400,5.79458,0,0
1125000,3.8608,4.13328,4.13328,6.60465,5.57924,3.52547,3.30001,1.8196,3.86594,19304,5.8022,0,0
1130000,3.8928,4.13221,4.13222,6.60465,5.57924,3.52547,3.30001,1.8196,3.87399,19464,5.7989,0,0
1135000,3.9008,4.13119,4.1312,6.60465,5.57924,3.52547,3.30001,1.8196,3.88204,19504,5.81099,0,0
