BytesProcessados,L_Barra_Janela,L_Barra_Acumulado,L_Barra_Teorico,H_0,H_1,H_2,H_3,H_4,SmoothedBPS,BitsNaJanela,ThresholdBPS,ResetFlag,ResetCount
555000,0.7056,0.745456,0.745463,2.42926,1.9466,1.33462,0.971891,0.657654,0.678599,3528,1.00054,0,0
560000,0.688,0.744943,0.744958,2.42926,1.9466,1.33462,0.971891,0.657654,0.681419,3440,1.0179,0,0
565000,0.6912,0.744467,0.744481,2.42926,1.9466,1.33462,0.971891,0.657654,0.684353,3456,1.02213,0,0
570000,0.6336,0.743495,0.743505,2.42926,1.9466,1.33462,0.971891,0.657654,0.669127,3168,1.02653,0,0
575000,0.8464,0.74439,0.744406,2.42926,1.9466,1.33462,0.971891,0.657654,0.722309,4232,1.00369,0,0
580000,0.624,0.743352,0.743364,2.42926,1.9466,1.33462,0.971891,0.657654,0.692816,3120,1.08346,0,0
585000,0.7872,0.743726,0.74374,2.42926,1.9466,1.33462,0.971891,0.657654,0.721131,3936,1.03922,0,0
590000,0.856,0.744678,0.744684,2.42926,1.9466,1.33462,0.971891,0.657654,0.761592,4280,1.0817,0,0
595000,1.3888,0.750091,0.750096,2.42926,1.9466,1.33462,0.971891,0.657654,0.949754,6944,1.14239,0,0
600000,0.8656,0.751053,0.751063,2.42926,1.9466,1.33462,0.971891,0.657654,0.924508,4328,1.42463,0,0
605000,1.2224,0.754949,0.754956,2.42926,1.9466,1.33462,0.971891,0.657654,1.01388,6112,1.38676,0,0
610000,0.8768,0.755948,0.755951,2.42926,1.9466,1.33462,0.971891,0.657654,0.972753,4384,1.52081,0,0
615000,0.9968,0.757906,0.757915,2.42926,1.9466,1.33462,0.971891,0.657654,0.979967,4984,1.45913,0,0
620000,0.8464,0.758619,0.758629,2.42926,1.9466,1.33462,0.971891,0.657654,0.939897,4232,1.46995,0,0
625000,0.9056,0.759795,0.759801,2.42926,1.9466,1.33462,0.971891,0.657654,0.929608,4528,1.40985,0,0
630000,1.0128,0.761803,0.76181,2.42926,1.9466,1.33462,0.971891,0.657654,0.954566,5064,1.39441,0,0
635000,0.8832,0.762759,0.762766,2.42926,1.9466,1.33462,0.971891,0.657654,0.933156,4416,1.43185,0,0
640000,0.8736,0.763625,0.763627,2.42926,1.9466,1.33462,0.971891,0.657654,0.915289,4368,1.39973,0,0
645000,1.2448,0.767355,0.767365,2.42926,1.9466,1.33462,0.971891,0.657654,1.01414,6224,1.37293,0,0
650000,0.7824,0.767471,0.767475,2.42926,1.9466,1.33462,0.971891,0.657654,0.94462,3912,1.52121,0,0
655000,0.9344,0.768745,0.768761,2.42926,1.9466,1.33462,0.971891,0.657654,0.941554,4672,1.41693,0,0
660000,0.8416,0.769297,0.769299,2.42926,1.9466,1.33462,0.971891,0.657654,0.911568,4208,1.41233,0,0
665000,0.752,0.769167,0.76918,2.42926,1.9466,1.33462,0.971891,0.657654,0.863697,3760,1.36735,0,0
670000,0.8592,0.769839,0.769846,2.42926,1.9466,1.33462,0.971891,0.657654,0.862348,4296,1.29555,0,0
675000,0.712,0.76941,0.769415,2.42926,1.9466,1.33462,0.971891,0.657654,0.817244,3560,1.29352,0,0
680000,0.6816,0.768765,0.768773,2.42926,1.9466,1.33462,0.971891,0.657654,0.776551,3408,1.22587,0,0
685000,0.6368,0.767801,0.767812,2.42926,1.9466,1.33462,0.971891,0.657654,0.734625,3184,1.16483,0,0
690000,0.6912,0.767246,0.767256,2.42926,1.9466,1.33462,0.971891,0.657654,0.721598,3456,1.10194,0,0
695000,0.7936,0.767436,0.767447,2.42926,1.9466,1.33462,0.971891,0.657654,0.743198,3968,1.0824,0,0
700000,0.8592,0.768091,0.768101,2.42926,1.9466,1.33462,0.971891,0.657654,0.777999,4296,1.1148,0,0
705000,0.8416,0.768613,0.768621,2.42926,1.9466,1.33462,0.971891,0.657654,0.797079,4208,1.167,0,0
710000,0.7936,0.768789,0.768798,2.42926,1.9466,1.33462,0.971891,0.657654,0.796035,3968,1.19562,0,0
715000,0.88,0.769566,0.769569,2.42926,1.9466,1.33462,0.971891,0.657654,0.821225,4400,1.19405,0,0
720000,0.7856,0.769678,0.769686,2.42926,1.9466,1.33462,0.971891,0.657654,0.810537,3928,1.23184,0,0
725000,0.7248,0.769368,0.769378,2.42926,1.9466,1.33462,0.971891,0.657654,0.784816,3624,1.21581,0,0
730000,0.7408,0.769173,0.769186,2.42926,1.9466,1.33462,0.971891,0.657654,0.771611,3704,1.17722,0,0
735000,0.608,0.768076,0.768083,2.42926,1.9466,1.33462,0.971891,0.657654,0.722528,3040,1.15742,0,0
740000,0.7184,0.767741,0.767748,2.42926,1.9466,1.33462,0.971891,0.657654,0.72129,3592,1.08379,0,0
745000,0.768,0.767742,0.767749,2.42926,1.9466,1.33462,0.971891,0.657654,0.735303,3840,1.08193,0,0
750000,0.6256,0.766795,0.766802,2.42926,1.9466,1.33462,0.971891,0.657654,0.702392,3128,1.10295,0,0
755000,0.6784,0.766209,0.76622,2.42926,1.9466,1.33462,0.971891,0.657654,0.695194,3392,1.05359,0,0
760000,0.768,0.766221,0.766232,2.42926,1.9466,1.33462,0.971891,0.657654,0.717036,3840,1.04279,0,0
765000,0.7488,0.766107,0.76611,2.42926,1.9466,1.33462,0.971891,0.657654,0.726565,3744,1.07555,0,0
770000,0.6096,0.765091,0.765104,2.42926,1.9466,1.33462,0.971891,0.657654,0.691476,3048,1.08985,0,0
775000,0.7104,0.764738,0.76475,2.42926,1.9466,1.33462,0.971891,0.657654,0.697153,3552,1.03721,0,0
780000,0.6176,0.763795,0.7638,2.42926,1.9466,1.33462,0.971891,0.657654,0.673287,3088,1.04573,0,0
785000,0.7728,0.763852,0.763866,2.42926,1.9466,1.33462,0.971891,0.657654,0.703141,3864,1.00993,0,0
790000,0.7312,0.763646,0.763655,2.42926,1.9466,1.33462,0.971891,0.657654,0.711559,3656,1.05471,0,0
795000,0.5472,0.762284,0.762286,2.42926,1.9466,1.33462,0.971891,0.657654,0.662251,2736,1.06734,0,0
800000,0.6496,0.76158,0.761589,2.42926,1.9466,1.33462,0.971891,0.657654,0.658456,3248,0.993377,0,0
