BytesProcessados,L_Barra_Janela,L_Barra_Acumulado,L_Barra_Teorico,H_0,H_1,H_2,H_3,H_4,SmoothedBPS,BitsNaJanela,ThresholdBPS,ResetFlag,ResetCount
705000,2.2944,2.53257,2.53258,6.59352,5.08637,2.46577,1.19117,0.723397,2.3186,11472,3.49346,0,0
710000,2.328,2.53113,2.53114,6.59352,5.08637,2.46577,1.19117,0.723397,2.32142,11640,3.4779,0,0
715000,2.288,2.52943,2.52943,6.59352,5.08637,2.46577,1.19117,0.723397,2.3114,11440,3.48213,0,0
720000,2.4032,2.52856,2.52857,6.59352,5.08637,2.46577,1.19117,0.723397,2.33894,12016,3.46709,0,0
725000,2.3728,2.52748,2.52749,6.59352,5.08637,2.46577,1.19117,0.723397,2.3491,11864,3.5084,0,0
730000,2.4224,2.52676,2.52677,6.59352,5.08637,2.46577,1.19117,0.723397,2.37109,12112,3.52364,0,0
735000,2.4192,2.52603,2.52604,6.59352,5.08637,2.46577,1.19117,0.723397,2.38552,12096,3.55663,0,0
740000,2.4048,2.52521,2.52521,6.59352,5.08637,2.46577,1.19117,0.723397,2.3913,12024,3.57828,0,0
745000,2.368,2.52416,2.52416,6.59352,5.08637,2.46577,1.19117,0.723397,2.38431,11840,3.58696,0,0
750000,2.4736,2.52382,2.52383,6.59352,5.08637,2.46577,1.19117,0.723397,2.4111,12368,3.57647,0,0
755000,2.3888,2.52292,2.52293,6.59352,5.08637,2.46577,1.19117,0.723397,2.40441,11944,3.61665,0,0
760000,2.2608,2.5212,2.52121,6.59352,5.08637,2.46577,1.19117,0.723397,2.36133,11304,3.60661,0,0
765000,2.3632,2.52017,2.52017,6.59352,5.08637,2.46577,1.19117,0.723397,2.36189,11816,3.54199,0,0
770000,2.328,2.51892,2.51892,6.59352,5.08637,2.46577,1.19117,0.723397,2.35172,11640,3.54283,0,0
775000,2.3728,2.51798,2.51798,6.59352,5.08637,2.46577,1.19117,0.723397,2.35805,11864,3.52758,0,0
780000,2.3664,2.51701,2.51702,6.59352,5.08637,2.46577,1.19117,0.723397,2.36055,11832,3.53707,0,0
785000,2.3504,2.51594,2.51595,6.59352,5.08637,2.46577,1.19117,0.723397,2.35751,11752,3.54083,0,0
790000,2.3312,2.51477,2.51478,6.59352,5.08637,2.46577,1.19117,0.723397,2.34961,11656,3.53626,0,0
795000,2.4016,2.51406,2.51407,6.59352,5.08637,2.46577,1.19117,0.723397,2.36521,12008,3.52442,0,0
800000,2.248,2.5124,2.51241,6.59352,5.08637,2.46577,1.19117,0.723397,2.33005,11240,3.54782,0,0
805000,2.3792,2.51157,2.51158,6.59352,5.08637,2.46577,1.19117,0.723397,2.34479,11896,3.49507,0,0
810000,2.408,2.51093,2.51094,6.59352,5.08637,2.46577,1.19117,0.723397,2.36376,12040,3.51719,0,0
815000,2.4384,2.51049,2.5105,6.59352,5.08637,2.46577,1.19117,0.723397,2.38615,12192,3.54563,0,0
820000,2.3376,2.50943,2.50944,6.59352,5.08637,2.46577,1.19117,0.723397,2.37158,11688,3.57922,0,0
825000,2.3152,2.50826,2.50827,6.59352,5.08637,2.46577,1.19117,0.723397,2.35467,11576,3.55738,0,0
830000,2.3808,2.50749,2.5075,6.59352,5.08637,2.46577,1.19117,0.723397,2.36251,11904,3.532,0,0
835000,2.3536,2.50657,2.50658,6.59352,5.08637,2.46577,1.19117,0.723397,2.35984,11768,3.54376,0,0
840000,2.36,2.5057,2.5057,6.59352,5.08637,2.46577,1.19117,0.723397,2.35988,11800,3.53975,0,0
845000,2.2912,2.50443,2.50443,6.59352,5.08637,2.46577,1.19117,0.723397,2.33928,11456,3.53983,0,0
850000,2.2352,2.50284,2.50284,6.59352,5.08637,2.46577,1.19117,0.723397,2.30806,11176,3.50892,0,0
855000,2.3984,2.50223,2.50224,6.59352,5.08637,2.46577,1.19117,0.723397,2.33516,11992,3.46208,0,0
860000,2.4,2.50164,2.50165,6.59352,5.08637,2.46577,1.19117,0.723397,2.35461,12000,3.50274,0,0
865000,2.376,2.50091,2.50092,6.59352,5.08637,2.46577,1.19117,0.723397,2.36103,11880,3.53192,0,0
870000,2.248,2.49946,2.49946,6.59352,5.08637,2.46577,1.19117,0.723397,2.32712,11240,3.54154,0,0
875000,2.3696,2.49872,2.49873,6.59352,5.08637,2.46577,1.19117,0.723397,2.33986,11848,3.49068,0,0
880000,2.344,2.49784,2.49784,6.59352,5.08637,2.46577,1.19117,0.723397,2.3411,11720,3.5098,0,0
885000,2.4352,2.49748,2.49748,6.59352,5.08637,2.46577,1.19117,0.723397,2.36933,12176,3.51166,0,0
890000,2.4496,2.49721,2.49721,6.59352,5.08637,2.46577,1.19117,0.723397,2.39341,12248,3.554,0,0
895000,2.3504,2.49639,2.4964,6.59352,5.08637,2.46577,1.19117,0.723397,2.38051,11752,3.59012,0,0
900000,2.4,2.49586,2.49586,6.59352,5.08637,2.46577,1.19117,0.723397,2.38636,12000,3.57076,0,0
905000,2.3728,2.49518,2.49518,6.59352,5.08637,2.46577,1.19117,0.723397,2.38229,11864,3.57953,0,0
910000,2.4416,2.49488,2.49489,6.59352,5.08637,2.46577,1.19117,0.723397,2.40008,12208,3.57343,0,0
915000,2.4128,2.49443,2.49445,6.59352,5.08637,2.46577,1.19117,0.723397,2.4039,12064,3.60012,0,0
920000,2.4064,2.49396,2.49396,6.59352,5.08637,2.46577,1.19117,0.723397,2.40465,12032,3.60585,0,0
925000,2.392,2.49341,2.49341,6.59352,5.08637,2.46577,1.19117,0.723397,2.40085,11960,3.60697,0,0
930000,2.3504,2.49264,2.49264,6.59352,5.08637,2.46577,1.19117,0.723397,2.38572,11752,3.60128,0,0
935000,2.2512,2.49135,2.49135,6.59352,5.08637,2.46577,1.19117,0.723397,2.34536,11256,3.57858,0,0
940000,2.2784,2.49021,2.49022,6.59352,5.08637,2.46577,1.19117,0.723397,2.32527,11392,3.51804,0,0
945000,2.3968,2.48972,2.48972,6.59352,5.08637,2.46577,1.19117,0.723397,2.34673,11984,3.48791,0,0
950000,2.2992,2.48872,2.48872,6.59352,5.08637,2.46577,1.19117,0.723397,2.33247,11496,3.5201,0,0
955000,2.3888,2.48819,2.4882,6.59352,5.08637,2.46577,1.19117,0.723397,2.34937,11944,3.49871,0,0
960000,2.3456,2.48745,2.48746,6.59352,5.08637,2.46577,1.19117,0.723397,2.34824,11728,3.52406,0,0
965000,2.3392,2.48668,2.48668,6.59352,5.08637,2.46577,1.19117,0.723397,2.34553,11696,3.52236,0,0
970000,2.3536,2.486,2.486,6.59352,5.08637,2.46577,1.19117,0.723397,2.34795,11768,3.51829,0,0
975000,2.3648,2.48537,2.48538,6.59352,5.08637,2.46577,1.19117,0.723397,2.353,11824,3.52192,0,0
980000,2.4144,2.48501,2.48501,6.59352,5.08637,2.46577,1.19117,0.723397,2.37142,12072,3.52951,0,0
985000,2.3296,2.48422,2.48423,6.59352,5.08637,2.46577,1.19117,0.723397,2.35888,11648,3.55713,0,0
990000,2.2992,2.48329,2.4833,6.59352,5.08637,2.46577,1.19117,0.723397,2.34097,11496,3.53831,0,0
995000,2.3664,2.4827,2.48271,6.59352,5.08637,2.46577,1.19117,0.723397,2.3486,11832,3.51146,0,0
1000000,2.3616,2.4821,2.4821,6.59352,5.08637,2.46577,1.19117,0.723397,2.3525,11808,3.5229,0,0
1005000,2.2784,2.48108,2.48109,6.59352,5.08637,2.46577,1.19117,0.723397,2.33027,11392,3.52875,0,0
1010000,2.4048,2.4807,2.48071,6.59352,5.08637,2.46577,1.19117,0.723397,2.35263,12024,3.49541,0,0
1015000,2.344,2.48003,2.48003,6.59352,5.08637,2.46577,1.19117,0.723397,2.35004,11720,3.52894,0,0
1020000,2.3232,2.47926,2.47927,6.59352,5.08637,2.46577,1.19117,0.723397,2.34199,11616,3.52506,0,0
1025000,2.2944,2.47836,2.47837,6.59352,5.08637,2.46577,1.19117,0.723397,2.32771,11472,3.51298,0,0
1030000,2.4464,2.47821,2.47822,6.59352,5.08637,2.46577,1.19117,0.723397,2.36332,12232,3.49157,0,0
1035000,2.336,2.47752,2.47752,6.59352,5.08637,2.46577,1.19117,0.723397,2.35512,11680,3.54498,0,0
1040000,2.3552,2.47693,2.47693,6.59352,5.08637,2.46577,1.19117,0.723397,2.35515,11776,3.53268,0,0
1045000,2.2704,2.47594,2.47595,6.59352,5.08637,2.46577,1.19117,0.723397,2.32972,11352,3.53272,0,0
1050000,2.296,2.47509,2.47509,6.59352,5.08637,2.46577,1.19117,0.723397,2.31961,11480,3.49458,0,0
1055000,2.3728,2.4746,2.4746,6.59352,5.08637,2.46577,1.19117,0.723397,2.33556,11864,3.47941,0,0
1060000,2.3856,2.47418,2.47418,6.59352,5.08637,2.46577,1.19117,0.723397,2.35057,11928,3.50335,0,0
1065000,2.3312,2.47351,2.47351,6.59352,5.08637,2.46577,1.19117,0.723397,2.34476,11656,3.52586,0,0
1070000,2.2384,2.47241,2.47241,6.59352,5.08637,2.46577,1.19117,0.723397,2.31285,11192,3.51714,0,0
1075000,2.3856,2.47201,2.47201,6.59352,5.08637,2.46577,1.19117,0.723397,2.33468,11928,3.46928,0,0
1080000,2.3536,2.47146,2.47146,6.59352,5.08637,2.46577,1.19117,0.723397,2.34035,11768,3.50202,0,0
1085000,2.3584,2.47094,2.47094,6.59352,5.08637,2.46577,1.19117,0.723397,2.34577,11792,3.51053,0,0
1090000,2.2048,2.46972,2.46972,6.59352,5.08637,2.46577,1.19117,0.723397,2.30348,11024,3.51865,0,0
1095000,2.3328,2.46909,2.46909,6.59352,5.08637,2.46577,1.19117,0.723397,2.31227,11664,3.45522,0,0
1100000,2.3152,2.46839,2.4684,6.59352,5.08637,2.46577,1.19117,0.723397,2.31315,11576,3.46841,0,0
1105000,2.336,2.46779,2.4678,6.59352,5.08637,2.46577,1.19117,0.723397,2.32001,11680,3.46973,0,0
1110000,2.2496,2.46681,2.46681,6.59352,5.08637,2.46577,1.19117,0.723397,2.29888,11248,3.48001,0,0
1115000,2.2864,2.466,2.46601,6.59352,5.08637,2.46577,1.19117,0.723397,2.29514,11432,3.44833,0,0
1120000,2.2864,2.4652,2.4652,6.59352,5.08637,2.46577,1.19117,0.723397,2.29252,11432,3.44271,0,0
1125000,2.3232,2.46457,2.46458,6.59352,5.08637,2.46577,1.19117,0.723397,2.30172,11616,3.43878,0,0
1130000,2.376,2.46418,2.46418,6.59352,5.08637,2.46577,1.19117,0.723397,2.32401,11880,3.45258,0,0
